Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1,3,East,Clothing,2023-03-02,14761.99,9545.09,5216.9,0,13.9,4.48,204.1,4.93
15,5,East,Sports,2024-09-07,8821.42,7470.48,1350.94,0,31.46,2.88,225.08,9.05
5,4,South,Home,2023-02-11,32931.99,22276.52,10655.47,0,12.08,2.67,214.75,7.25
13,4,West,Clothing,2023-01-25,44693.85,32546.1,12147.75,0,19.94,3.17,228.6,3.0
8,9,South,Home,2023-02-08,20812.68,18116.05,2696.63,0,18.47,2.76,255.23,8.64
8,7,North,Home,2023-05-11,29870.08,21994.87,7875.21,0,26.65,3.55,243.44,5.31
5,4,West,Sports,2024-05-12,43169.69,28453.97,14715.72,1,31.91,3.77,239.72,5.24
9,3,West,Groceries,2023-08-17,23659.26,15330.27,8328.99,0,25.99,3.66,226.47,5.68
1,6,South,Clothing,2023-04-18,45650.65,33867.99,11782.66,0,37.93,3.02,240.27,7.41
4,3,North,Home,2023-06-21,21323.98,17673.35,3650.63,0,38.54,4.32,201.94,6.09
3,6,South,Home,2024-03-10,10625.49,9554.03,1071.46,0,20.84,2.54,235.17,7.4
2,9,North,Electronics,2024-04-22,11480.92,9600.6,1880.32,0,33.33,3.2,233.23,4.03
8,6,West,Groceries,2023-04-12,45088.59,38916.12,6172.47,0,32.16,3.94,220.8,9.79
9,4,South,Sports,2024-06-07,49460.36,40772.63,8687.73,0,36.79,4.03,212.09,8.11
2,5,North,Clothing,2023-10-02,18002.2,15637.26,2364.94,0,23.44,3.33,248.45,4.75
14,6,East,Home,2024-09-04,11462.12,7139.62,4322.5,0,25.91,2.53,203.23,8.07
14,3,West,Clothing,2023-02-13,26699.55,23468.36,3231.19,0,22.47,3.74,204.18,7.03
4,8,West,Sports,2023-01-17,36928.76,26548.89,10379.87,0,35.51,2.63,226.43,3.76
6,4,East,Groceries,2023-11-26,32558.13,28536.69,4021.44,0,16.89,2.72,215.15,4.25
11,8,North,Electronics,2024-07-22,47799.87,29765.93,18033.94,0,17.19,3.8,244.73,3.29
3,10,West,Groceries,2024-05-11,41800.0,34049.15,7750.85,0,21.18,3.12,238.05,8.66
8,10,North,Electronics,2023-01-12,44103.75,36196.24,7907.51,0,16.91,3.2,246.35,6.86
3,3,East,Clothing,2023-11-14,29375.02,26410.3,2964.72,0,26.83,3.47,219.48,5.22
14,10,South,Groceries,2024-08-14,29623.14,24606.66,5016.48,1,14.03,4.46,244.43,3.88
13,7,West,Groceries,2023-08-04,46432.59,33188.72,13243.87,1,19.61,4.43,251.74,6.39
13,9,West,Groceries,2023-12-05,24757.39,18993.24,5764.15,0,37.4,3.33,220.72,6.68
2,4,North,Sports,2024-10-22,17948.94,12743.12,5205.82,0,22.28,3.03,220.39,7.91
13,8,West,Clothing,2023-03-22,11852.18,7808.28,4043.9,0,32.45,3.11,254.0,9.79
19,3,South,Electronics,2024-12-27,28754.34,19396.26,9358.08,0,13.4,3.04,202.99,6.04
6,7,East,Groceries,2024-04-29,31741.41,21158.92,10582.49,0,17.43,3.56,221.01,5.84
16,3,West,Clothing,2024-01-09,30595.36,23394.58,7200.78,0,34.22,3.71,207.12,5.59
2,7,East,Sports,2024-12-10,10244.68,8931.81,1312.87,0,32.89,3.48,201.74,8.79
8,10,North,Sports,2023-07-19,30649.43,26782.02,3867.41,0,21.58,3.32,206.77,4.09
17,10,South,Clothing,2024-06-20,12578.63,7753.83,4824.8,0,38.63,2.92,225.87,5.41
2,6,West,Electronics,2024-04-10,34867.14,21756.04,13111.1,0,37.32,3.47,241.22,8.07
10,2,East,Clothing,2023-03-30,24322.28,16381.92,7940.36,0,38.87,3.18,217.36,3.11
16,3,South,Clothing,2023-09-25,43195.49,29222.52,13972.97,0,22.84,3.58,250.98,5.03
6,6,East,Home,2024-10-16,40021.96,25152.47,14869.49,0,15.92,3.85,226.26,7.49
2,4,North,Sports,2024-07-24,37597.19,26939.85,10657.34,0,28.8,3.77,258.09,4.3
2,6,South,Electronics,2024-05-03,36533.17,28361.34,8171.83,0,30.54,3.42,257.25,5.12
13,1,South,Home,2024-06-21,30221.96,23375.13,6846.83,0,13.76,3.61,246.4,6.4
15,10,North,Clothing,2023-02-16,7750.11,5913.56,1836.55,0,33.59,3.07,255.94,5.95
2,1,North,Sports,2023-10-15,34497.03,24203.17,10293.86,0,10.54,2.55,242.43,3.74
7,3,West,Home,2023-01-16,26011.5,21119.69,4891.81,0,24.48,3.75,253.73,9.57
3,8,North,Home,2024-12-11,31276.27,26520.56,4755.71,1,19.93,3.01,214.19,3.31
8,8,North,Electronics,2024-02-05,22056.0,15524.83,6531.17,0,32.21,3.84,220.73,8.25
14,4,East,Clothing,2023-03-27,46808.19,29286.04,17522.15,0,19.38,3.99,245.18,3.5
7,6,South,Electronics,2023-09-07,16225.31,11177.6,5047.71,0,34.8,4.33,225.47,6.27
7,8,East,Home,2024-01-26,19246.75,12341.22,6905.53,0,27.85,4.42,250.24,4.23
1,7,North,Home,2023-12-01,48336.84,35779.3,12557.54,0,33.82,2.52,252.66,3.99
17,7,West,Electronics,2024-09-20,41456.92,26813.53,14643.39,0,39.68,4.48,217.98,3.88
9,4,East,Home,2024-06-02,5633.89,4162.62,1471.27,0,30.37,3.87,249.41,6.17
13,9,East,Groceries,2023-05-17,45774.84,30499.82,15275.02,0,39.55,3.79,209.26,6.61
19,10,South,Sports,2024-11-18,15199.13,12487.9,2711.23,0,10.87,2.53,220.05,3.93
19,6,South,Clothing,2024-05-12,41426.07,25198.26,16227.81,1,20.14,4.22,231.08,9.86
17,3,South,Sports,2024-12-27,29888.29,22907.1,6981.19,0,13.24,2.79,213.59,4.8
10,5,West,Clothing,2024-04-21,29156.53,18976.42,10180.11,0,17.87,4.17,234.76,6.21
10,5,West,Home,2024-08-16,37306.46,22394.98,14911.48,0,35.17,2.53,234.72,4.51
4,5,North,Electronics,2023-08-11,14323.17,12328.81,1994.36,0,10.97,3.79,212.41,6.46
8,8,North,Electronics,2024-01-07,12156.13,9742.63,2413.5,0,25.61,3.37,247.74,8.29
20,9,South,Home,2024-02-06,34336.07,21620.83,12715.24,0,27.01,2.9,237.9,6.65
20,9,East,Clothing,2024-03-18,25656.04,20504.86,5151.18,1,26.83,2.72,219.07,5.0
18,6,South,Home,2024-05-04,48827.76,38256.27,10571.49,0,24.26,3.38,213.93,4.74
14,6,North,Clothing,2024-09-06,25318.03,18786.16,6531.87,0,33.72,2.75,252.73,8.31
18,9,East,Home,2023-09-30,10021.87,7273.65,2748.22,0,14.01,3.47,250.14,3.83
14,4,North,Home,2024-06-09,35861.68,31060.55,4801.13,0,19.32,3.75,213.79,5.59
20,6,West,Home,2023-06-08,18777.17,12647.26,6129.91,0,28.47,4.15,202.14,4.06
15,4,South,Electronics,2023-06-01,11686.43,8408.3,3278.13,0,30.73,3.86,248.27,4.81
4,1,South,Clothing,2024-09-11,24027.05,16788.53,7238.52,0,22.12,2.63,236.93,4.07
13,7,East,Home,2023-07-07,48390.0,40229.53,8160.47,0,36.26,3.11,206.05,9.21
8,10,South,Sports,2023-04-08,23514.38,20573.66,2940.72,0,22.46,3.08,235.24,8.12
18,6,North,Sports,2023-05-11,22659.81,19372.65,3287.16,1,22.08,4.33,227.13,6.93
12,9,North,Electronics,2023-06-20,25002.9,20985.21,4017.69,0,11.09,4.24,246.47,4.57
14,7,West,Groceries,2023-07-02,5545.21,4968.71,576.5,0,26.53,3.24,212.55,6.57
2,7,North,Electronics,2023-12-30,10989.57,8892.14,2097.43,0,31.26,2.64,227.19,6.65
18,2,East,Groceries,2023-02-08,43235.36,35682.84,7552.52,0,13.43,4.29,209.37,7.13
2,9,North,Electronics,2024-06-10,49011.55,43857.53,5154.02,0,19.16,4.28,257.45,3.42
11,10,West,Sports,2024-05-11,12107.37,7289.81,4817.56,0,33.44,4.21,246.72,9.81
9,9,West,Home,2024-05-30,31335.74,24761.96,6573.78,1,20.98,4.19,244.2,6.26
12,6,South,Clothing,2023-12-15,48485.0,39839.71,8645.29,0,17.25,3.46,241.41,9.49
17,3,East,Home,2024-02-01,12046.16,10544.58,1501.58,0,30.17,2.85,225.4,3.07
15,1,North,Sports,2024-12-22,13383.93,11579.15,1804.78,0,15.9,3.45,255.4,4.73
17,4,West,Clothing,2023-06-10,46706.74,39821.62,6885.12,0,36.87,3.49,204.38,3.73
18,3,North,Groceries,2023-01-16,36755.94,32482.6,4273.34,0,13.17,3.48,248.2,8.39
6,1,West,Groceries,2024-05-07,11838.5,9011.63,2826.87,0,31.2,3.58,212.91,5.24
17,3,South,Sports,2024-03-01,22707.17,13671.44,9035.73,0,24.99,3.02,219.44,8.88
18,4,West,Clothing,2023-04-18,7532.15,4544.27,2987.88,0,36.1,3.23,231.17,8.83
8,8,South,Home,2024-03-25,33384.94,25485.79,7899.15,1,13.79,3.37,246.96,7.67
9,9,East,Sports,2023-11-07,40005.57,29227.34,10778.23,0,30.34,2.76,250.31,7.66
6,3,North,Groceries,2023-06-19,29928.74,22008.8,7919.94,0,27.16,3.41,235.02,7.9
5,6,North,Sports,2024-06-29,41905.99,30177.4,11728.59,1,24.4,4.12,224.18,7.72
12,10,South,Home,2024-02-18,19706.91,17249.81,2457.1,0,24.74,4.16,256.79,5.71
11,5,East,Electronics,2023-09-08,12262.82,8679.02,3583.8,0,31.66,3.32,214.79,7.78
1,6,South,Electronics,2023-05-21,12676.47,10862.06,1814.41,1,38.13,3.54,248.19,9.28
11,4,West,Home,2023-10-01,41959.06,36540.44,5418.62,0,12.74,2.57,236.72,5.33
19,10,South,Clothing,2024-02-20,33649.46,25232.07,8417.39,0,10.59,3.85,222.61,9.61
9,6,East,Sports,2024-08-30,15319.46,11245.73,4073.73,0,34.17,3.31,200.08,3.1
2,7,West,Home,2023-02-08,23829.53,19738.15,4091.38,0,13.25,3.39,226.8,5.44
12,9,North,Electronics,2023-01-29,41064.95,33360.81,7704.14,0,39.6,4.25,216.6,3.92
4,10,North,Groceries,2024-04-21,29241.51,20426.96,8814.55,0,28.58,3.42,206.26,3.89
4,7,North,Home,2023-11-14,18507.19,11673.68,6833.51,0,29.53,2.54,204.51,8.71
18,6,East,Home,2023-09-02,17023.3,11566.58,5456.72,0,15.97,2.95,220.85,9.43
15,1,East,Home,2024-11-27,14792.63,9457.05,5335.58,0,17.21,3.45,236.89,8.44
19,2,East,Electronics,2023-09-29,42067.84,28960.33,13107.51,0,29.78,3.35,250.25,9.84
13,1,East,Electronics,2024-03-15,36050.63,24462.03,11588.6,1,37.29,4.22,211.01,4.51
19,9,East,Home,2023-08-27,36912.07,29209.02,7703.05,0,39.47,3.58,225.48,3.99
17,10,West,Home,2024-01-12,51855.27,45961.86,5893.41,1,15.94,3.88,223.52,6.64
6,10,South,Clothing,2023-09-23,49408.78,39809.8,9598.98,0,14.02,3.44,230.8,8.8
16,9,North,Groceries,2023-12-25,16226.76,14247.01,1979.75,0,11.69,3.38,248.58,3.28
12,7,East,Sports,2023-12-06,13140.61,10975.56,2165.05,0,36.05,3.39,233.22,9.97
19,2,North,Sports,2024-01-24,25789.93,21105.53,4684.4,0,18.84,3.32,250.8,7.22
5,6,East,Sports,2024-07-30,6578.21,4764.06,1814.15,0,10.05,3.58,231.11,9.85
17,4,North,Electronics,2024-11-19,40627.3,28335.04,12292.26,0,16.71,3.0,236.23,5.56
1,1,South,Electronics,2023-01-03,44769.2,38227.67,6541.53,0,20.21,4.28,226.24,6.21
10,1,North,Clothing,2024-03-04,35871.79,31266.5,4605.29,0,39.73,3.17,249.39,8.27
15,5,North,Electronics,2023-05-22,17059.78,12548.57,4511.21,0,25.71,2.8,255.43,8.55
11,2,East,Home,2024-01-11,10542.0,6353.86,4188.14,0,16.14,2.69,238.35,4.63
13,4,West,Groceries,2024-10-31,22196.49,18595.32,3601.17,0,20.04,2.53,249.25,9.51
5,1,West,Groceries,2023-11-20,42500.1,29134.7,13365.4,0,19.91,3.35,203.54,9.07
1,4,North,Groceries,2023-05-26,20652.25,12452.61,8199.64,0,10.59,2.88,254.37,3.13
12,6,West,Groceries,2023-10-20,6541.46,5504.62,1036.84,0,14.06,2.54,211.34,3.9
11,10,South,Sports,2024-10-26,17342.62,13097.57,4245.05,0,30.86,3.54,215.39,6.47
17,4,South,Sports,2024-03-07,57123.53,46016.61,11106.92,1,13.61,3.86,203.2,6.23
4,1,West,Home,2024-12-05,35450.09,30997.8,4452.29,0,16.92,2.67,257.92,7.96
15,7,West,Clothing,2024-08-07,45538.47,34716.35,10822.12,0,20.52,3.42,251.12,3.63
9,2,South,Electronics,2024-02-03,39868.94,29939.91,9929.03,0,32.73,3.99,254.79,7.51
20,9,West,Electronics,2023-12-10,34165.53,23478.51,10687.02,1,27.47,4.47,250.83,7.31
19,3,West,Sports,2023-05-20,11691.0,8085.01,3605.99,0,30.67,3.83,228.77,4.64
19,8,East,Groceries,2023-07-06,30424.0,25524.6,4899.4,1,27.01,2.99,255.44,6.8
12,8,East,Home,2023-03-02,31268.31,22973.1,8295.21,0,30.51,3.93,258.17,4.56
5,3,West,Clothing,2024-01-15,44178.46,28674.38,15504.08,0,10.09,3.7,230.15,4.03
10,4,West,Sports,2024-12-10,22222.93,13963.97,8258.96,1,37.93,2.92,210.54,7.01
17,2,East,Home,2024-03-15,10455.21,7756.47,2698.74,0,13.33,4.2,239.52,9.84
5,4,East,Home,2023-11-15,30147.45,22293.63,7853.82,0,22.19,3.35,258.53,4.66
16,9,West,Sports,2023-10-29,12942.56,10302.76,2639.8,0,33.13,4.42,252.33,5.49
7,2,East,Home,2023-12-10,40836.95,30273.26,10563.69,1,23.06,3.95,251.71,4.8
9,3,South,Groceries,2023-01-11,16858.46,10840.71,6017.75,0,38.41,3.79,256.03,4.87
3,4,North,Home,2023-03-03,15393.34,11581.04,3812.3,0,24.03,3.96,253.64,5.83
15,5,South,Clothing,2023-08-14,22963.13,20024.69,2938.44,0,36.25,3.46,246.58,7.91
16,1,East,Home,2023-06-02,31693.63,20532.16,11161.47,0,34.32,3.51,243.1,3.27
18,7,South,Electronics,2024-12-11,35214.32,28415.36,6798.96,1,39.43,4.2,215.89,9.7
14,10,North,Home,2024-07-17,16013.05,12460.68,3552.37,0,37.8,3.86,237.28,3.32
3,7,East,Sports,2024-07-24,45100.25,37188.57,7911.68,0,36.94,4.29,231.29,9.17
12,9,South,Electronics,2024-08-06,12992.75,8382.66,4610.09,1,31.95,4.28,251.72,9.26
9,4,South,Sports,2024-10-21,6776.04,5979.73,796.31,0,21.01,4.45,229.5,6.67
7,6,North,Clothing,2024-07-28,32121.78,25257.03,6864.75,0,13.18,3.9,207.66,3.96
9,2,East,Groceries,2023-11-06,10553.32,9013.82,1539.5,0,30.66,3.5,200.3,6.96
13,4,West,Clothing,2023-08-31,27720.09,18682.84,9037.25,0,39.36,2.83,240.67,7.4
18,2,East,Electronics,2024-05-07,47829.8,39307.67,8522.13,0,31.8,3.91,232.99,9.0
5,10,North,Groceries,2024-01-01,36436.11,30398.98,6037.13,0,37.86,3.08,219.86,6.86
13,5,North,Home,2023-11-26,32785.55,23580.37,9205.18,0,34.13,3.07,210.14,5.87
4,7,North,Electronics,2023-04-17,30866.24,22075.1,8791.14,0,14.89,2.98,228.0,8.87
2,1,North,Groceries,2023-08-14,13079.27,10428.61,2650.66,0,17.48,4.25,206.02,9.87
16,10,West,Sports,2023-08-06,24469.15,15367.17,9101.98,0,20.26,4.24,220.17,7.52
9,10,East,Groceries,2024-05-20,20413.56,16753.15,3660.41,0,15.05,3.76,222.75,9.12
9,7,East,Sports,2023-09-16,47888.34,29349.14,18539.2,0,27.45,3.45,227.94,7.19
6,10,South,Sports,2024-05-31,20184.34,13264.69,6919.65,1,39.26,3.84,228.0,7.83
11,6,West,Groceries,2023-02-23,26218.24,20954.75,5263.49,0,32.84,3.71,215.42,7.82
1,6,West,Clothing,2023-02-16,47213.57,29720.81,17492.76,0,22.7,3.33,251.01,7.93
4,8,South,Clothing,2024-12-27,40513.13,36119.59,4393.54,0,10.14,3.26,221.33,5.25
13,8,South,Sports,2024-11-19,48403.19,41651.86,6751.33,0,19.4,3.27,213.78,7.03
13,6,East,Electronics,2024-06-04,32374.86,25507.85,6867.01,0,25.8,3.68,210.55,7.16
13,3,East,Groceries,2023-04-09,20020.41,16931.61,3088.8,0,19.73,3.8,219.35,5.21
2,5,East,Electronics,2023-01-20,42199.24,36556.11,5643.13,0,13.33,3.4,204.05,5.45
9,2,West,Clothing,2024-07-26,21491.15,14567.62,6923.53,1,23.28,4.44,201.97,8.34
8,5,West,Electronics,2024-05-04,12414.78,10612.45,1802.33,0,17.6,2.67,236.31,7.08
7,9,South,Home,2024-02-23,36783.0,24219.33,12563.67,0,37.28,3.19,237.15,4.04
4,10,North,Home,2024-11-20,33753.0,24437.26,9315.74,0,13.05,3.34,231.78,8.86
18,1,North,Clothing,2023-03-03,44552.7,34193.21,10359.49,0,11.47,2.53,245.74,9.18
3,10,North,Electronics,2023-05-25,48286.61,39313.38,8973.23,0,10.16,3.23,202.35,6.26
6,5,North,Groceries,2023-08-04,43573.89,26538.35,17035.54,0,19.84,3.05,256.16,4.46
12,6,North,Clothing,2023-01-03,7700.98,5291.75,2409.23,0,29.81,3.51,205.7,9.63
12,7,East,Home,2023-06-09,34903.1,27313.62,7589.48,0,31.91,3.17,240.44,9.18
8,9,South,Clothing,2023-04-30,40312.96,28509.75,11803.21,0,23.6,3.95,208.0,4.71
1,6,North,Electronics,2023-03-30,49186.79,40948.37,8238.42,0,30.53,3.52,252.79,3.67
4,5,North,Electronics,2023-11-25,21859.76,17389.34,4470.42,0,20.8,2.76,230.64,6.08
11,7,North,Electronics,2024-08-02,12644.67,8475.98,4168.69,0,30.03,4.0,204.94,7.73
3,1,East,Sports,2023-12-23,43381.99,27928.4,15453.59,0,11.22,2.7,237.0,4.23
13,5,North,Electronics,2024-09-01,19286.0,15211.14,4074.86,0,21.72,4.18,200.55,6.59
17,2,South,Home,2023-09-24,31919.09,23465.01,8454.08,0,33.73,4.36,246.56,5.98
10,4,East,Home,2024-09-08,32151.06,20920.28,11230.78,1,34.09,3.14,239.04,9.23
12,7,East,Sports,2023-11-19,23104.68,16125.04,6979.64,0,31.48,4.35,212.76,6.01
15,5,West,Home,2024-09-26,37960.9,26227.72,11733.18,0,16.13,4.09,222.49,6.74
10,6,West,Home,2024-06-24,21266.38,13449.7,7816.68,0,17.42,4.34,200.47,9.69
14,2,East,Clothing,2024-10-10,36188.38,27650.55,8537.83,0,39.88,3.83,241.62,5.1
13,3,North,Electronics,2023-07-14,5644.78,4680.06,964.72,0,13.1,2.97,219.36,5.02
5,7,North,Clothing,2023-11-28,24923.84,19257.16,5666.68,1,15.42,4.29,234.3,8.6
6,2,North,Clothing,2023-06-19,19356.98,16412.54,2944.44,0,13.9,2.87,257.4,4.94
2,6,North,Home,2024-06-04,46172.23,29470.38,16701.85,1,19.83,2.93,217.97,8.82
17,5,West,Groceries,2024-04-07,25194.28,18409.05,6785.23,1,16.31,3.04,259.41,3.67
4,10,South,Electronics,2023-02-09,33499.72,26224.4,7275.32,0,24.93,3.11,237.96,3.78
14,1,East,Groceries,2024-06-20,35983.6,28887.65,7095.95,0,24.28,3.53,214.53,9.31
10,10,North,Home,2023-09-18,34629.15,28005.84,6623.31,0,37.05,3.93,226.21,6.79
3,4,West,Sports,2024-01-30,32148.22,26319.41,5828.81,0,11.04,4.35,244.43,8.03
3,2,South,Clothing,2023-08-14,26729.6,21261.5,5468.1,1,19.6,2.68,226.79,4.58
15,4,East,Home,2023-05-04,21798.72,13695.45,8103.27,0,27.9,4.41,204.11,4.16
6,1,East,Home,2023-02-07,32538.46,26310.33,6228.13,1,28.14,4.34,210.12,8.84
17,2,East,Groceries,2023-11-24,7866.64,6430.47,1436.17,0,24.4,2.61,247.48,5.51
12,8,North,Sports,2023-09-08,53150.3,47731.31,5418.99,1,34.47,3.22,238.9,6.19
20,6,East,Clothing,2023-06-25,44539.27,35988.12,8551.15,1,11.88,4.13,234.19,3.2
11,2,North,Sports,2024-08-24,20587.31,16594.38,3992.93,0,34.46,3.72,210.06,5.7
4,6,South,Sports,2024-03-29,30506.86,23015.72,7491.14,0,24.84,4.06,250.27,8.39
6,10,West,Sports,2023-02-06,46950.25,40394.91,6555.34,0,14.01,3.94,257.64,8.75
1,9,West,Electronics,2023-11-12,17223.66,15484.94,1738.72,0,36.57,3.49,202.45,7.89
20,7,West,Sports,2024-11-18,39959.23,33314.55,6644.68,1,29.48,2.58,204.68,7.85
16,9,East,Home,2024-08-15,8722.93,6836.6,1886.33,0,14.91,3.67,253.08,6.54
15,5,West,Electronics,2023-04-24,28551.75,17807.34,10744.41,0,11.01,2.6,248.93,6.77
17,7,South,Electronics,2023-02-09,44778.61,36629.88,8148.73,0,14.23,3.71,237.08,8.2
8,7,North,Sports,2023-10-28,29826.92,24236.41,5590.51,0,28.26,4.1,256.7,4.73
12,3,West,Home,2023-08-12,32731.38,27254.45,5476.93,0,15.38,3.67,238.79,4.62
10,7,North,Clothing,2023-11-14,45843.77,29219.29,16624.48,0,16.77,4.49,212.96,9.65
15,1,North,Sports,2023-12-15,37191.23,29608.67,7582.56,0,10.75,3.41,243.72,3.19
9,9,West,Electronics,2023-04-25,36314.14,25010.17,11303.97,0,31.69,4.0,238.74,3.98
2,10,West,Clothing,2024-11-28,31387.28,25991.22,5396.06,0,34.31,3.83,259.14,6.99
5,6,West,Clothing,2023-11-19,33484.49,22505.33,10979.16,0,33.91,4.48,212.83,8.16
6,5,East,Electronics,2024-07-21,41166.74,33147.2,8019.54,0,13.83,3.93,235.87,6.77
7,7,West,Clothing,2023-02-09,49065.49,33781.49,15284.0,0,37.1,2.83,246.81,5.49
1,5,East,Home,2023-02-09,40789.64,24583.85,16205.79,0,30.17,4.41,220.34,9.85
7,10,South,Home,2023-10-16,36839.16,29103.21,7735.95,0,36.93,3.84,222.78,7.93
20,5,North,Sports,2023-09-19,11099.52,7036.88,4062.64,0,23.41,2.62,253.27,8.82
12,10,South,Sports,2023-08-04,41768.62,33322.48,8446.14,0,23.11,3.82,224.25,3.28
16,7,West,Clothing,2023-05-27,40314.92,35383.71,4931.21,1,33.54,4.27,237.48,4.65
16,10,North,Electronics,2023-12-02,39669.45,35336.51,4332.94,0,12.8,3.65,253.35,5.62
11,7,West,Home,2023-06-17,20991.07,14080.33,6910.74,1,25.63,3.21,212.59,4.28
4,3,West,Groceries,2023-04-02,45654.97,38476.91,7178.06,0,35.09,4.14,258.91,3.51
13,3,North,Sports,2023-12-19,9377.66,6621.25,2756.41,0,34.91,4.07,242.12,4.58
7,10,South,Home,2024-07-24,16412.54,14281.16,2131.38,0,38.68,3.59,229.77,6.74
4,3,West,Clothing,2024-07-24,34836.05,29131.54,5704.51,0,30.95,2.81,225.86,7.87
15,6,North,Home,2024-11-11,35317.15,21973.5,13343.65,0,16.23,3.0,257.26,8.42
19,6,South,Home,2023-12-29,19099.61,13792.61,5307.0,0,10.61,3.98,212.34,3.3
9,3,East,Clothing,2024-07-10,36568.39,25641.58,10926.81,0,24.38,4.11,218.7,6.0
11,3,South,Sports,2023-12-11,22456.87,18763.93,3692.94,0,25.41,3.06,218.47,3.86
8,8,South,Sports,2024-11-23,5007.9,3621.14,1386.76,0,17.21,3.24,217.34,6.02
1,8,North,Groceries,2023-06-19,12317.28,9920.05,2397.23,0,13.74,2.66,228.11,6.04
8,7,South,Groceries,2023-12-22,44717.82,34912.57,9805.25,0,27.59,3.93,259.35,6.49
13,10,East,Sports,2023-07-10,15021.23,13409.33,1611.9,0,32.93,2.51,253.33,9.25
4,4,East,Sports,2024-10-28,10080.97,8884.72,1196.25,0,39.79,2.59,219.68,8.64
8,4,West,Sports,2024-02-26,35699.03,25999.96,9699.07,0,32.75,2.51,225.37,7.46
3,3,East,Sports,2024-11-30,24831.79,20289.4,4542.39,0,33.81,3.79,240.17,9.2
9,5,West,Home,2023-01-07,40846.59,34672.14,6174.45,0,28.49,3.33,201.03,7.75
2,3,East,Groceries,2023-05-13,48798.2,42438.12,6360.08,1,39.58,3.1,249.21,8.73
2,8,South,Clothing,2024-07-10,43069.5,26722.05,16347.45,0,29.2,4.33,252.79,6.95
13,7,West,Electronics,2023-01-31,19085.41,13180.84,5904.57,0,35.81,2.89,251.43,6.68
15,3,East,Clothing,2024-06-18,27749.57,19315.62,8433.95,0,38.37,3.28,222.5,8.07
12,9,South,Electronics,2024-03-01,34256.38,25018.59,9237.79,0,37.9,4.38,227.72,3.14
4,5,South,Home,2024-01-29,19489.24,12683.2,6806.04,0,21.44,3.35,200.74,7.83
8,9,West,Groceries,2024-11-02,6849.47,5129.31,1720.16,0,12.36,3.61,223.96,9.54
9,7,North,Electronics,2023-12-29,27304.9,21815.64,5489.26,0,15.16,2.66,227.63,8.0
5,7,South,Sports,2024-03-12,5576.83,4178.21,1398.62,0,11.78,4.08,254.42,3.26
20,6,South,Home,2024-10-31,47779.05,38210.72,9568.33,0,13.16,3.35,253.64,5.65
18,2,North,Electronics,2024-07-04,40850.76,25324.71,15526.05,0,15.54,4.1,257.97,8.67
11,9,West,Sports,2023-03-23,13640.44,11768.92,1871.52,0,20.23,3.01,253.11,9.71
15,6,East,Home,2023-12-22,17940.73,15818.71,2122.02,0,26.31,3.34,200.49,5.59
9,8,East,Electronics,2023-09-15,49227.73,38662.09,10565.64,0,31.35,4.07,238.49,8.89
17,1,South,Sports,2024-12-18,21809.68,18852.66,2957.02,0,16.33,4.45,204.09,9.05
12,5,North,Groceries,2024-08-11,40267.51,25748.41,14519.1,0,30.18,2.62,216.36,3.86
7,1,South,Home,2024-06-07,25106.7,21070.41,4036.29,0,31.13,4.12,234.7,8.92
10,10,West,Electronics,2023-10-22,43884.32,27899.21,15985.11,0,26.76,3.1,242.04,5.27
10,8,South,Sports,2023-08-12,40492.81,29252.13,11240.68,1,37.11,3.6,239.28,7.15
13,8,East,Groceries,2024-06-08,6030.95,4204.45,1826.5,0,13.33,3.08,202.94,6.77
19,1,North,Sports,2023-02-15,22564.23,17502.57,5061.66,1,15.31,3.73,206.22,7.64
11,9,West,Groceries,2024-10-28,30109.65,20789.34,9320.31,0,22.86,3.21,207.72,8.18
13,2,South,Electronics,2023-04-23,46677.83,36931.22,9746.61,0,13.8,3.17,205.48,6.09
8,9,East,Sports,2023-08-21,9591.35,6811.93,2779.42,0,26.99,2.58,210.69,9.22
8,1,South,Sports,2023-01-17,32052.31,27508.48,4543.83,0,21.95,2.79,241.31,8.67
4,10,East,Clothing,2023-12-26,18597.95,14695.45,3902.5,0,18.54,4.33,249.85,8.5
15,9,North,Home,2023-08-11,45019.75,29919.65,15100.1,0,15.1,4.5,224.53,6.21
11,4,West,Sports,2024-11-30,39432.63,27635.92,11796.71,0,20.06,4.06,241.57,3.26
11,9,South,Groceries,2024-03-23,23635.01,20189.65,3445.36,1,28.24,3.07,212.0,6.45
1,7,West,Home,2023-12-31,12519.64,8963.36,3556.28,0,27.27,3.3,258.4,9.29
17,6,North,Electronics,2024-11-05,5517.41,4197.31,1320.1,0,14.91,3.98,221.0,4.33
15,5,East,Home,2023-11-22,32951.05,26185.63,6765.42,0,13.75,4.44,250.75,9.88
20,9,North,Clothing,2024-04-11,23275.57,16393.98,6881.59,0,10.8,3.41,256.72,8.65
6,2,North,Electronics,2024-02-18,19164.04,13188.57,5975.47,0,10.37,4.16,251.88,7.97
15,2,West,Sports,2024-03-30,49347.6,36644.37,12703.23,0,36.39,4.45,204.02,7.74
9,9,North,Electronics,2024-08-08,27248.89,18105.91,9142.98,1,11.35,4.25,239.02,7.11
14,3,South,Electronics,2023-08-21,38742.77,26548.99,12193.78,0,31.94,2.95,207.21,8.04
